index,type,name,resident,streamed,parentStack
151,image,i_t7_decal_bullet_concrete_02_c,22048,0,|zm_mod|texturecombo
152,material,gfx_decal_bullet_concrete_03|dup,688,0,|zm_mod|texturecombo
153,material,vd/gfx_decal_bullet_concrete_03|dup,528,0,|zm_mod|texturecombo
154,material,vdd/gfx_decal_bullet_concrete_03|dup,528,0,|zm_mod|texturecombo
155,image,i_t7_decal_bullet_concrete_03_c,22048,0,|zm_mod|texturecombo
156,image,i_t7_decal_bullet_concrete_03_n,22048,0,|zm_mod|texturecombo
157,material,ei/gfx_spark_rndhit_core_em|dup,1544,0,|zm_mod|texturecombo
158,image,fxt_sparks_rndhit_core,349591,0,|zm_mod|texturecombo
159,image,fxt_sparks_rndhit_core_mask,174948,0,|zm_mod|texturecombo
160,material,ei/gfx_spark_blink_anim_em|dup,1160,0,|zm_mod|texturecombo
161,material,ei/gfx_spark_blink_anim_em_i12000|dup,1480,0,|zm_mod|texturecombo
162,image,fxt_spark_blink_anim,349589,0,|zm_mod|texturecombo
163,image,fxt_spark_blink_anim_mask,43874,0,|zm_mod|texturecombo
164,material,gfx_decal_bullet_dirt_01|dup,672,0,|zm_mod|texturecombo
165,material,vd/gfx_decal_bullet_dirt_01|dup,512,0,|zm_mod|texturecombo
166,material,vdd/gfx_decal_bullet_dirt_01|dup,528,0,|zm_mod|texturecombo
167,image,i_t7_decal_bullet_dirt_c,21969,0,|zm_mod|texturecombo
168,image,i_t7_decal_bullet_dirt_n,22041,0,|zm_mod|texturecombo
169,image,$black_gloss,149,0,|vdd/gfx_decal_default_01|material|impacts/fx_bul_impact_sand_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
170,material,gfx_decal_default_01|dup,995,0,|zm_mod|texturecombo
171,material,vd/gfx_decal_default_01|dup,512,0,|zm_mod|texturecombo
172,material,vdd/gfx_decal_default_01|dup,512,0,|zm_mod|texturecombo
173,image,fxt_decal_default_01,5709,0,|zm_mod|texturecombo
174,image,fxt_decal_default_01_n,5655,0,|zm_mod|texturecombo
175,material,ei/gfx_smk_tendril_2_lit|dup,1128,0,|zm_mod|texturecombo
176,material,ei/gfx_smk_tendril_2_em|dup,1168,0,|zm_mod|texturecombo
177,image,fxt_smk_tendril_2,2796402,0,|zm_mod|texturecombo
178,material,ei/gfx_gib_glass_01_lit|dup,1128,0,|zm_mod|texturecombo
179,image,fxt_gib_glass_01,349617,0,|zm_mod|texturecombo
180,material,ei/gfx_gib_glass_02_lit|dup,1128,0,|zm_mod|texturecombo
181,material,ei/gfx_gib_glass_02_em|dup,1168,0,|zm_mod|texturecombo
182,image,fxt_gib_glass_02,349713,0,|zm_mod|texturecombo
183,techset,lit_weapon_impact_advanced#da7372ff,798708,0,|gfx_decal_bullet_thin_metal_01|material|impacts/fx_bul_impact_thin_metal_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
184,image,$white_specular,136,0,|mc/mtl_wpn_t7_smg_standard_bullet|material|wpn_t7_smg_ap9_mag_view|xmodel|acv_fastreload_smg_standard|attachmentcosmeticvariant|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
185,material,gfx_decal_bullet_metal_01|dup,1052,0,|zm_mod|texturecombo
186,techset,vd/lit_weapon_impact_advanced#36ede2cf,111039,0,|vd/gfx_decal_bullet_thin_metal_01|material|impacts/fx_bul_impact_thin_metal_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
187,material,vd/gfx_decal_bullet_metal_01|dup,561,0,|zm_mod|texturecombo
188,techset,vdd/lit_weapon_impact_advanced#ec9dbdd0,111088,0,|vdd/gfx_decal_bullet_thin_metal_01|material|impacts/fx_bul_impact_thin_metal_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
189,material,vdd/gfx_decal_bullet_metal_01|dup,560,0,|zm_mod|texturecombo
190,image,i_t7_decal_bullet_metal_impact_01_c,5724,0,|zm_mod|texturecombo
191,image,i_t7_decal_bullet_metal_impact_01_n,22052,0,|zm_mod|texturecombo
192,material,gfx_decal_bullet_metal_02|dup,704,0,|zm_mod|texturecombo
193,material,vd/gfx_decal_bullet_metal_02|dup,560,0,|zm_mod|texturecombo
194,material,vdd/gfx_decal_bullet_metal_02|dup,560,0,|zm_mod|texturecombo
195,image,i_t7_decal_bullet_metal_impact_02_c,5668,0,|zm_mod|texturecombo
196,image,i_t7_decal_bullet_metal_impact_02_n,22052,0,|zm_mod|texturecombo
197,material,gfx_decal_bullet_metal_03|dup,704,0,|zm_mod|texturecombo
198,material,vd/gfx_decal_bullet_metal_03|dup,560,0,|zm_mod|texturecombo
199,material,vdd/gfx_decal_bullet_metal_03|dup,560,0,|zm_mod|texturecombo
200,image,i_t7_decal_bullet_metal_impact_03_c,5668,0,|zm_mod|texturecombo
201,image,i_t7_decal_bullet_metal_impact_03_n,22052,0,|zm_mod|texturecombo
202,material,ei/gfx_spark_grind_anim_em|dup,1160,0,|zm_mod|texturecombo
203,image,fxt_spark_grind_anim,1398293,0,|zm_mod|texturecombo
204,image,fxt_spark_grind_anim_mask,174946,0,|zm_mod|texturecombo
205,material,ei/gfx_spark_single_em|dup,1160,0,|zm_mod|texturecombo
206,image,fxt_spark_single,11049,0,|zm_mod|texturecombo
207,image,fxt_spark_single_mask,1454,0,|zm_mod|texturecombo
208,material,ei/gfx_gel_splat_full_lit|dup,1136,0,|zm_mod|texturecombo
209,image,fxt_gel_splat_full,1398299,0,|zm_mod|texturecombo
210,material,ei/gfx_gel_splat_lit|dup,1128,0,|zm_mod|texturecombo
211,image,fxt_gel_splat,1398286,0,|zm_mod|texturecombo
212,material,ei/gfx_water_drip_lit|dup,1136,0,|zm_mod|texturecombo
213,image,fxt_water_drip,87567,0,|zm_mod|texturecombo
214,material,gfx_decal_foam|dup,984,0,|zm_mod|texturecombo
215,material,vd/gfx_decal_foam|dup,512,0,|zm_mod|texturecombo
216,material,vdd/gfx_decal_foam|dup,512,0,|zm_mod|texturecombo
217,image,fxt_decal_foam,87503,0,|zm_mod|texturecombo
218,image,fxt_decal_foam_n,87569,0,|zm_mod|texturecombo
219,material,ei/gfx_gel_drops_spec|dup,2048,0,|zm_mod|texturecombo
220,material,ei/gfx_gel_drops_lit|dup,1136,0,|zm_mod|texturecombo
221,image,fxt_gel_drops,87454,0,|zm_mod|texturecombo
222,image,fxt_gel_drops_n,22032,0,|zm_mod|texturecombo
223,techset,ei/effect_lit_blend_nocull#2843f95a,267638,0,|ei/gfx_water_ripple_anim_lit_nocull|material|impacts/fx_bul_impact_water_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
224,material,ei/gfx_water_ripple_anim_lit_nocull|dup,1146,0,|zm_mod|texturecombo
225,image,fxt_water_ripple_anim,1398294,0,|zm_mod|texturecombo
226,material,ei/gfx_water_splash_spread_anim_lit|dup,1144,0,|zm_mod|texturecombo
227,image,fxt_water_splash_spread_anim,1398301,0,|zm_mod|texturecombo
228,material,gfx_decal_bullet_thin_metal_01|dup,712,0,|zm_mod|texturecombo
229,material,vd/gfx_decal_bullet_thin_metal_01|dup,560,0,|zm_mod|texturecombo
230,material,vdd/gfx_decal_bullet_thin_metal_01|dup,560,0,|zm_mod|texturecombo
231,image,i_t7_decal_bullet_metalcar_impact01_c,5670,0,|zm_mod|texturecombo
232,image,i_t7_decal_bullet_metalcar_impact01_n,5670,0,|zm_mod|texturecombo
233,image,i_t7_decal_bullet_metalcar_impact01_g,2926,0,|zm_mod|texturecombo
234,image,i_t7_decal_bullet_metalcar_impact01_s,2854,0,|zm_mod|texturecombo
235,material,ei/gfx_gel_splat_string_spec|dup,1176,0,|zm_mod|texturecombo
236,material,ei/gfx_gel_splat_string_lit|dup,1136,0,|zm_mod|texturecombo
237,image,fxt_gel_splat_string,349645,0,|zm_mod|texturecombo
238,image,fxt_gel_splat_string_n,87575,0,|zm_mod|texturecombo
239,material,gfx_decal_blood_splatter_02|dup,1000,0,|zm_mod|texturecombo
240,material,vd/gfx_decal_blood_splatter_02|dup,528,0,|zm_mod|texturecombo
241,material,vdd/gfx_decal_blood_splatter_02|dup,528,0,|zm_mod|texturecombo
242,image,i_t7_decal_blood_splatter_02_c,87519,0,|zm_mod|texturecombo
243,image,i_t7_decal_blood_splatter_02_n,22047,0,|zm_mod|texturecombo
244,material,gfx_decal_blood_splatter_03|dup,672,0,|zm_mod|texturecombo
245,material,vd/gfx_decal_blood_splatter_03|dup,528,0,|zm_mod|texturecombo
246,material,vdd/gfx_decal_blood_splatter_03|dup,528,0,|zm_mod|texturecombo
247,image,i_t7_decal_blood_splatter_03_c,87583,0,|zm_mod|texturecombo
248,image,i_t7_decal_blood_splatter_03_n,22047,0,|zm_mod|texturecombo
249,material,ei/gfx_smk_whisp_anim_02_lit|dup,1144,0,|zm_mod|texturecombo
250,material,ei/gfx_smk_whisp_anim_02_high_gray_lit|dup,1776,0,|zm_mod|texturecombo
251,material,ei/gfx_smk_whisp_anim_02_em|dup,1168,0,|zm_mod|texturecombo
252,image,fxt_smk_whisp_anim_2,2796293,0,|zm_mod|texturecombo
253,material,ei/gfx_gel_splat_radial_lit|dup,1128,0,|zm_mod|texturecombo
254,image,fxt_gel_splat_radial,1398197,0,|zm_mod|texturecombo
255,material,ei/gfx_water_splash_side_bits|dup,1144,0,|zm_mod|texturecombo
256,image,fxt_water_splash_side_bits,349723,0,|zm_mod|texturecombo
257,material,ei/gfx_blood_impact_drops|dup,1136,0,|zm_mod|texturecombo
258,image,fxt_blood_impact_drops,22039,0,|zm_mod|texturecombo
259,material,ei/gfx_shockwave_anim_em|dup,1544,0,|zm_mod|texturecombo
260,image,fxt_shockwave_anim_1,5592469,0,|zm_mod|texturecombo
261,material,ei/gfx_shockwave_elec_anim_em_i2048|dup,1560,0,|zm_mod|texturecombo
262,image,fxt_shockwave_elec_anim,5592472,0,|zm_mod|texturecombo
263,image,fxt_shockwave_elec_anim_mask,699237,0,|zm_mod|texturecombo
264,material,ei/gfx_water_bubbledeath_group2_anim_spec|dup,1472,0,|zm_mod|texturecombo
265,image,fxt_water_bubbledeath_group2_anim,2796306,0,|zm_mod|texturecombo
266,image,fxt_water_bubbledeath_group2_anim_n,699172,0,|zm_mod|texturecombo
267,material,ei/gfx_water_bubble_int1_anim_lit|dup,1136,0,|zm_mod|texturecombo
268,image,fxt_water_bubble_int1_anim,5592507,0,|zm_mod|texturecombo
269,material,ei/gfx_light_core_hot_em|dup,1168,0,|zm_mod|texturecombo
270,image,fxt_light_core_hot,1398291,0,|zm_mod|texturecombo
271,image,fxt_light_core_hot_mask,174944,0,|zm_mod|texturecombo
272,material,ei/gfx_fog_slow_sm_anim_em|dup,1168,0,|zm_mod|texturecombo
273,image,fxt_fog_slow_sm_anim,5592525,0,|zm_mod|texturecombo
274,material,ei/gfx_light_taillight_em|dup,1160,0,|zm_mod|texturecombo
275,image,fxt_light_taillight,349716,0,|zm_mod|texturecombo
276,image,fxt_light_taillight_mask,43873,0,|zm_mod|texturecombo
277,material,ei/gfx_light_phosphorous_em_i1024|dup,1488,0,|zm_mod|texturecombo
278,material,ei/gfx_light_phosphorous_em|dup,1168,0,|zm_mod|texturecombo
279,image,fxt_light_phosphorous,87446,0,|zm_mod|texturecombo
280,image,fxt_light_phosphorous_mask,174947,0,|zm_mod|texturecombo
281,material,ei/gfx_spark_omni_em|dup,1160,0,|zm_mod|texturecombo
282,image,fxt_spark_omni,1398215,0,|zm_mod|texturecombo
283,material,ei/gfx_smk_cigar_whisp_lit_em_i32|dup,1168,0,|zm_mod|texturecombo
284,image,fxt_smk_cigar_whisp,349748,0,|zm_mod|texturecombo
285,material,ei/gfx_ring_thin|dup,1512,0,|zm_mod|texturecombo
286,image,fxt_ring_thin,87438,0,|zm_mod|texturecombo
287,material,ei/gfx_smk_puff_volume_varied_em_i8|dup,1168,0,|zm_mod|texturecombo
288,image,fxt_smk_puff_volume_varied,1398299,0,|zm_mod|texturecombo
289,texturecombo,zm_mod,7447,0,||assetlist
290,rawfile,dummy.cfg,14,0,|zone_source/zm_mod.zone|csv
291,scriptparsetree,scripts/zm/gametypes/_clientids.gsc,26888,0,|zone_source/zm_mod.zone|csv
292,stringtable,gamedata/weapons/zm/zm_levelcommon_weapons.csv,46337,0,|zone_source/zm_mod.zone|csv
293,techset,mc/lit_weapon#e6142445,679749,0,|mc/mtl_wpn_t7_zmb_hd_raygun_mk2_1|material|camo_t7_bo3_mark2|weaponcamo|bo3_mark2_upgraded_zm|weapon|zone_source/zm_mod.zone|csv
294,image,i_t6_wpn_ar_ak47_camo1_o,113,206952,|mc/mtl_t6_wpn_ar_ak47_camo1|material|t6_camo_ak47_table|weaponcamo|t6_ak47_up|weapon|zone_source/zm_mod.zone|csv
295,image,$gray_32_one_channel,354,0,|mc/mtl_wpn_t7_zmb_hd_raygun_mk2_power_ug|material|t7_bo3_mark2_upgraded_world|xmodel|bo3_mark2_upgraded_zm|weapon|zone_source/zm_mod.zone|csv
296,image,i_t6_wpn_ar_ak47_camo1_n,212,1419960,|mc/mtl_t6_wpn_ar_ak47_camo1|material|t6_camo_ak47_table|weaponcamo|t6_ak47_up|weapon|zone_source/zm_mod.zone|csv
297,image,i_t6_wpn_ar_ak47_camo1_g,273,742728,|mc/mtl_t6_wpn_ar_ak47_camo1|material|t6_camo_ak47_table|weaponcamo|t6_ak47_up|weapon|zone_source/zm_mod.zone|csv
298,image,i_t6_wpn_ar_ak47_camo1_r,281,720896,|t6_camo_ak47_table|weaponcamo|t6_ak47_up|weapon|zone_source/zm_mod.zone|csv
299,image,$identitynormalmap,379,0,|mc/mtl_wpn_t7_zmb_hd_raygun_mk2_power_ug|material|t7_bo3_mark2_upgraded_world|xmodel|bo3_mark2_upgraded_zm|weapon|zone_source/zm_mod.zone|csv
300,image,i_t6_wpn_ar_ak47_camo1_c,185,1419960,|mc/mtl_t6_wpn_ar_ak47_camo1|material|t6_camo_ak47_table|weaponcamo|t6_ak47_up|weapon|zone_source/zm_mod.zone|csv
301,image,$black_multimask,369,0,|mc/mtl_wpn_t7_zmb_hd_raygun_mk2_1|material|camo_t7_bo3_mark2|weaponcamo|bo3_mark2_upgraded_zm|weapon|zone_source/zm_mod.zone|csv
302,image,i_t6_wpn_ar_ak47_camo1_s,177,742728,|mc/mtl_t6_wpn_ar_ak47_camo1|material|t6_camo_ak47_table|weaponcamo|t6_ak47_up|weapon|zone_source/zm_mod.zone|csv
303,material,mc/mtl_t6_wpn_ar_ak47_camo1,1706,0,|t6_camo_ak47_table|weaponcamo|t6_ak47_up|weapon|zone_source/zm_mod.zone|csv
304,xmodelmesh,vm_t6_ak47882188c,432,108600,|vm_t6_ak47|xmodel|t6_ak47_up|weapon|zone_source/zm_mod.zone|csv
305,xmodel,vm_t6_ak47,592,0,|t6_ak47_up|weapon|zone_source/zm_mod.zone|csv
306,fx,weapon/fx_muz_md_rifle_1p,27,0,|t6_xpr50|weapon|zone_source/zm_mod.zone|csv
307,fx,weapon/fx_muz_md_rifle_3p,27,0,|t6_xpr50|weapon|zone_source/zm_mod.zone|csv
308,surfacesounddef,rifle_melee_surface,20,0,|smg|sharedweaponsounds|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
309,surfacesounddef,rifle_melee_surface_plr,24,0,|smg|sharedweaponsounds|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
310,entitysoundimpacts,entity_rifle_swipe_npc,23,0,|smg|sharedweaponsounds|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
311,entitysoundimpacts,entity_rifle_swipe_victim,26,0,|smg|sharedweaponsounds|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
312,entitysoundimpacts,entity_rifle_swipe_player,26,0,|smg|sharedweaponsounds|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
313,entitysoundimpacts,entity_rifle_npc,17,0,|smg|sharedweaponsounds|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
314,entitysoundimpacts,entity_rifle_victim,20,0,|smg|sharedweaponsounds|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
315,entitysoundimpacts,entity_rifle_player,20,0,|smg|sharedweaponsounds|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
316,sharedweaponsounds,smg,0,0,|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
317,image,i_wpn_h1_spent_shells_o,280,219080,|mc/mtl_wpn_h1_spent_shells|material|wpn_h1_shell_57x28_npc|xmodel|_scobalula/shellejects/mwr/h1_shell_eject_57x28_rest|fx|_scobalula/shellejects/mwr/h1_shell_eject_57x28|fx|t6_pdw57_up|weapon|zone_source/zm_mod.zone|csv
318,image,i_wpn_h1_spent_shells_n,288,1419960,|mc/mtl_wpn_h1_spent_shells|material|wpn_h1_shell_57x28_npc|xmodel|_scobalula/shellejects/mwr/h1_shell_eject_57x28_rest|fx|_scobalula/shellejects/mwr/h1_shell_eject_57x28|fx|t6_pdw57_up|weapon|zone_source/zm_mod.zone|csv
319,image,i_wpn_h1_spent_shells_g,272,742728,|mc/mtl_wpn_h1_spent_shells|material|wpn_h1_shell_57x28_npc|xmodel|_scobalula/shellejects/mwr/h1_shell_eject_57x28_rest|fx|_scobalula/shellejects/mwr/h1_shell_eject_57x28|fx|t6_pdw57_up|weapon|zone_source/zm_mod.zone|csv
320,image,i_wpn_h1_spent_shells_c,288,1419960,|mc/mtl_wpn_h1_spent_shells|material|wpn_h1_shell_57x28_npc|xmodel|_scobalula/shellejects/mwr/h1_shell_eject_57x28_rest|fx|_scobalula/shellejects/mwr/h1_shell_eject_57x28|fx|t6_pdw57_up|weapon|zone_source/zm_mod.zone|csv
321,image,i_wpn_h1_spent_shells_s,272,742728,|mc/mtl_wpn_h1_spent_shells|material|wpn_h1_shell_57x28_npc|xmodel|_scobalula/shellejects/mwr/h1_shell_eject_57x28_rest|fx|_scobalula/shellejects/mwr/h1_shell_eject_57x28|fx|t6_pdw57_up|weapon|zone_source/zm_mod.zone|csv
322,material,mc/mtl_wpn_h1_spent_shells,1122,0,|wpn_h1_shell_57x28_npc|xmodel|_scobalula/shellejects/mwr/h1_shell_eject_57x28_rest|fx|_scobalula/shellejects/mwr/h1_shell_eject_57x28|fx|t6_pdw57_up|weapon|zone_source/zm_mod.zone|csv
323,xmodelmesh,wpn_h1_shell_762x39_npc7ed38bc2,224,4760,|wpn_h1_shell_762x39_npc|xmodel|_scobalula/shellejects/mwr/h1_shell_eject_762x39_rest|fx|_scobalula/shellejects/mwr/h1_shell_eject_762x39|fx|t6_ak47_up|weapon|zone_source/zm_mod.zone|csv
324,xmodel,wpn_h1_shell_762x39_npc,152,0,|_scobalula/shellejects/mwr/h1_shell_eject_762x39_rest|fx|_scobalula/shellejects/mwr/h1_shell_eject_762x39|fx|t6_ak47_up|weapon|zone_source/zm_mod.zone|csv
325,fx,_scobalula/shellejects/mwr/h1_shell_eject_762x39_rest,2488,0,|_scobalula/shellejects/mwr/h1_shell_eject_762x39|fx|t6_ak47_up|weapon|zone_source/zm_mod.zone|csv
326,fx,_scobalula/shellejects/mwr/h1_shell_eject_762x39,8512,0,|t6_ak47_up|weapon|zone_source/zm_mod.zone|csv
327,image,i_t6_attach_mag_ak_o,277,191848,|mc/mtl_t6_attach_mag_ak|material|t6_camo_ak74u_table|weaponcamo|t6_ak74u_up|weapon|zone_source/zm_mod.zone|csv
328,image,i_t6_attach_mag_ak_n,285,371384,|mc/mtl_t6_attach_mag_ak|material|t6_camo_ak74u_table|weaponcamo|t6_ak74u_up|weapon|zone_source/zm_mod.zone|csv
329,image,i_t6_attach_mag_ak_g,269,218440,|mc/mtl_t6_attach_mag_ak|material|t6_camo_ak74u_table|weaponcamo|t6_ak74u_up|weapon|zone_source/zm_mod.zone|csv
330,image,i_t6_attach_mag_ak_r,277,196608,|t6_camo_ak74u_table|weaponcamo|t6_ak74u_up|weapon|zone_source/zm_mod.zone|csv
331,image,i_t6_attach_mag_ak_c,285,371384,|mc/mtl_t6_attach_mag_ak|material|t6_camo_ak74u_table|weaponcamo|t6_ak74u_up|weapon|zone_source/zm_mod.zone|csv
332,image,i_t6_attach_mag_ak_s,269,218440,|mc/mtl_t6_attach_mag_ak|material|t6_camo_ak74u_table|weaponcamo|t6_ak74u_up|weapon|zone_source/zm_mod.zone|csv
333,material,mc/mtl_t6_attach_mag_ak,1122,0,|t6_camo_ak74u_table|weaponcamo|t6_ak74u_up|weapon|zone_source/zm_mod.zone|csv
334,xmodelmesh,wm_t6_ak472ce999f5,448,55224,|wm_t6_ak47|xmodel|t6_ak47_up|weapon|zone_source/zm_mod.zone|csv
335,xmodel,wm_t6_ak47,576,0,|t6_ak47_up|weapon|zone_source/zm_mod.zone|csv
336,image,$occlusion,315,0,|mc/mtl_t6_attach_optic_m32_lens|material|vm_t6_war_machine_ads_scope|xmodel|t6_war_machine_up|weapon|zone_source/zm_mod.zone|csv
337,image,i_t6_attach_bullet_camo_n,242,119552,|mc/mtl_t6_attach_bullet_camo|material|vm_t6_xpr50_mag|xmodel|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
338,image,i_t6_attach_bullet_camo_g,274,87368,|mc/mtl_t6_attach_bullet_camo|material|vm_t6_xpr50_mag|xmodel|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
339,image,i_t6_attach_bullet_camo_c,290,109240,|mc/mtl_t6_attach_bullet_camo|material|vm_t6_xpr50_mag|xmodel|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
340,image,i_t6_attach_bullet_camo_s,274,87368,|mc/mtl_t6_attach_bullet_camo|material|vm_t6_xpr50_mag|xmodel|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
341,material,mc/mtl_t6_attach_bullet_camo,1133,0,|vm_t6_xpr50_mag|xmodel|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
342,xmodelmesh,vm_t6_ak_mag516a7114,328,16344,|vm_t6_ak_mag|xmodel|t6_ak74u_up|weapon|zone_source/zm_mod.zone|csv
343,xmodel,vm_t6_ak_mag,264,0,|t6_ak74u_up|weapon|zone_source/zm_mod.zone|csv
344,rumble,smg_fire,335,0,|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
345,techset,el/effect_lit_emissive_blend_nocull#3236dcd6,875568,0,|el/gfx_red_tracer|material|custom/fx_mk2_trail_ug|fx|bo3_mark2_upgraded_zm|weapon|zone_source/zm_mod.zone|csv
346,image,tracer_friendly,4128,0,|el/gfx_green_tracer|material|custom/fx_mk2_trail|fx|bo3_mark2_zm|weapon|zone_source/zm_mod.zone|csv
347,material,el/gfx_tracer,3625,0,|smg|tracer|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
348,tracer,smg,0,0,|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
349,image,tracer_enemy,4109,0,|el/gfx_red_tracer|material|custom/fx_mk2_trail_ug|fx|bo3_mark2_upgraded_zm|weapon|zone_source/zm_mod.zone|csv
350,material,el/gfx_tracer_enemy,2115,0,|smg_enemy|tracer|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
351,tracer,smg_enemy,10,0,|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
352,techset,el/effect_lit_blend_nodepthwrite#3236dcd6,518042,0,|el/gfx_smk_trail_billow_lit|material|smg_uw|tracer|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
353,image,fxt_smk_trail_billow,131109,0,|el/gfx_smk_trail_billow_lit|material|smg_uw|tracer|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
354,material,el/gfx_smk_trail_billow_lit,2839,0,|smg_uw|tracer|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
355,tracer,smg_uw,7,0,|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
356,material,ei/gfx_debris_clumps_lit,57,0,|impacts/fx_bul_impact_sand_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
357,material,ei/gfx_gib_concrete_02_lit,64,0,|impacts/fx_bul_impact_gravel_uw_lg|fx|impacts/fx_bul_impact_gravel_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
358,material,ei/gfx_gib_concrete_01_lit,64,0,|impacts/fx_bul_impact_gravel_uw_lg|fx|impacts/fx_bul_impact_gravel_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
359,material,ei/gfx_smk_billow_whisp_anim_lit,72,0,|weapon/fx_muz_sm_gas_flash_3p|fx|weapon/fx_muz_sm_pistol_3p|fx|t6_vector_k10|weapon|zone_source/zm_mod.zone|csv
360,material,ei/gfx_fog_slow_lg_anim_lit,64,0,|impacts/fx_bul_impact_thin_metal_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
361,material,ei/gfx_smk_tendril_1_lit,64,0,|impacts/fx_bul_impact_boss_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
362,material,ei/gfx_gas_blur_core_thick_em,96,0,|weapon/fx_muz_md_4arc_mb|fx|weapon/fx_muz_sm_pistol_3p|fx|t6_vector_k10|weapon|zone_source/zm_mod.zone|csv
363,image,$white_ao,66,0,|mc/mtl_t6_attach_optic_acog_lens|material|vm_t6_acog|xmodel|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
364,material,gfx_decal_bullet_wood_02,192,0,|impacts/fx_bul_impact_wood_uw_lg|fx|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
365,material,vd/gfx_decal_bullet_wood_02,190,0,|impacts/fx_bul_impact_wood_uw_lg|fx|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
366,material,vdd/gfx_decal_bullet_wood_02,192,0,|impacts/fx_bul_impact_wood_uw_lg|fx|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
